NIBRS Code Name,Longitude,Latitude
All Other Larceny,-84.393765,33.721645
All Other Larceny,-84.395176,33.84525
Drug Equipment Violations,-84.345981,33.740462
Robbery,-84.514436,33.767415
Drug/Narcotic Violations,-84.4743,33.781766
Destruction/Damage/Vandalism of Property,-84.445004,33.717195
Destruction/Damage/Vandalism of Property,-84.388847,33.713432
Shoplifting,-84.370939,33.850166
Theft From Motor Vehicle,-84.388493,33.78455
Robbery,-84.413077,33.711921
All Other Larceny,-84.346018,33.759573
Simple Assault,-84.410639,33.72257
Theft From Motor Vehicle,-84.387034,33.759574
All Other Larceny,-84.377059,33.749931
Destruction/Damage/Vandalism of Property,-84.433832,33.738718
Theft From Motor Vehicle,-84.427933,33.798633
Destruction/Damage/Vandalism of Property,-84.40735,33.782056
Theft From Motor Vehicle,-84.38485,33.769295
Impersonation,-84.385234,33.782272
Impersonation,-84.396057,33.68193
Destruction/Damage/Vandalism of Property,-84.412243,33.778246
Simple Assault,-84.437829,33.724728
False Pretenses/Swindle/Confidence Game,-84.340558,33.753748
Drug/Narcotic Violations,-84.46626,33.751224
Pocket-picking,-84.363029,33.773903
Destruction/Damage/Vandalism of Property,-84.381001,33.841298
Theft From Motor Vehicle,-84.390408,33.815741
Theft From Motor Vehicle,-84.363899,33.756669
Shoplifting,-84.505571,33.760106
Motor Vehicle Theft,-84.498661,33.696048
Drug/Narcotic Violations,-84.51191,33.679158
Robbery,-84.408888,33.687864
Theft From Motor Vehicle,-84.363856,33.826553
Simple Assault,-84.383948,33.738249
Simple Assault,-84.465988,33.700785
Shoplifting,-84.362119,33.84676
Theft of Motor Vehicle Parts or Accessories,-84.425173,33.789115
Theft From Motor Vehicle,-84.402988,33.784094
Simple Assault,-84.390016,33.780074
Simple Assault,-84.457625,33.764823
Burglary/Breaking & Entering,-84.457625,33.764823
Destruction/Damage/Vandalism of Property,-84.385542,33.734519
Simple Assault,-84.419149,33.737629
Burglary/Breaking & Entering,-84.36931,33.759584
Destruction/Damage/Vandalism of Property,-84.367794,33.849827
Weapon Law Violations,-84.47008,33.76294
False Pretenses/Swindle/Confidence Game,-84.390581,33.781522
Drug/Narcotic Violations,-84.391071,33.721807
Motor Vehicle Theft,-84.407935,33.703648
Simple Assault,-84.414177,33.779909
All Other Larceny,-84.395357,33.756842
Theft From Motor Vehicle,-84.426396,33.802332
False Pretenses/Swindle/Confidence Game,-84.367379,33.821067
Motor Vehicle Theft,-84.35786,33.693079
Theft From Motor Vehicle,-84.41176,33.781357
Theft From Motor Vehicle,-84.36584,33.775198
Drug/Narcotic Violations,-84.397408,33.723072
Theft From Motor Vehicle,-84.42715,33.795726
Burglary/Breaking & Entering,-84.350455,33.72055
Theft From Motor Vehicle,-84.373366,33.848654
Simple Assault,-84.510013,33.778285
Intimidation,-84.412387,33.782097
Motor Vehicle Theft,-84.387877,33.792859
Impersonation,-84.369935,33.770899
Theft From Building,-84.383929,33.781643
All Other Larceny,-84.372646,33.66867
Theft From Motor Vehicle,-84.35774,33.850175
Drug/Narcotic Violations,-84.366839,33.823965
Impersonation,-84.425128,33.730952
Destruction/Damage/Vandalism of Property,-84.418904,33.744017
All Other Larceny,-84.381235,33.75369899
Motor Vehicle Theft,-84.396124,33.765336
False Pretenses/Swindle/Confidence Game,-84.382633,33.775324
Robbery,-84.47043932,33.75160876
Weapon Law Violations,-84.418829,33.640499
Drug/Narcotic Violations,-84.490096,33.79649
Drug/Narcotic Violations,-84.468392,33.751044
Simple Assault,-84.324928,33.728516
Aggravated Assault,-84.414718,33.733109
Theft From Motor Vehicle,-84.388981,33.764004
Destruction/Damage/Vandalism of Property,-84.416324,33.809239
Purse-snatching,-84.391371,33.765917
All Other Larceny,-84.414177,33.779909
Simple Assault,-84.366358,33.71835
Shoplifting,-84.362119,33.84676
All Other Larceny,-84.353653,33.824483
Simple Assault,-84.370878,33.846538
Destruction/Damage/Vandalism of Property,-84.377377,33.75283
Impersonation,-84.515244,33.692093
Motor Vehicle Theft,-84.425684,33.763627
Motor Vehicle Theft,-84.464133,33.806004
Theft From Motor Vehicle,-84.48069298,33.72051314
Destruction/Damage/Vandalism of Property,-84.411025,33.786402
Credit Card/Automated Teller Machine Fraud,-84.509966,33.74107
Destruction/Damage/Vandalism of Property,-84.373987,33.662587
All Other Larceny,-84.365322,33.827416
Credit Card/Automated Teller Machine Fraud,-84.41074,33.772712
Theft From Motor Vehicle,-84.378379,33.766194
Motor Vehicle Theft,-84.38478,33.776554
False Pretenses/Swindle/Confidence Game,-84.369314,33.844257
Theft From Building,-84.373267,33.752818
Theft From Building,-84.430664,33.76204
Credit Card/Automated Teller Machine Fraud,-84.383007,33.854088
Drug/Narcotic Violations,-84.395334,33.748196
Theft From Motor Vehicle,-84.383007,33.854088
Weapon Law Violations,-84.444368,33.640311
Theft From Building,-84.444368,33.640311
Destruction/Damage/Vandalism of Property,-84.389385,33.790996
Theft From Motor Vehicle,-84.395677,33.762056
Aggravated Assault,-84.418509,33.800135
Drug/Narcotic Violations,-84.376521,33.754318
Murder & Nonnegligent Manslaughter,-84.470479,33.80052
Destruction/Damage/Vandalism of Property,-84.353808,33.813269
Aggravated Assault,-84.417797,33.752596
Theft From Motor Vehicle,-84.397097,33.763769
Aggravated Assault,-84.370061,33.837433
Simple Assault,-84.379684,33.842147
False Pretenses/Swindle/Confidence Game,-84.389961,33.784757
Theft From Motor Vehicle,-84.425173,33.789115
Burglary/Breaking & Entering,-84.361224,33.810377
Destruction/Damage/Vandalism of Property,-84.433373,33.798478
Destruction/Damage/Vandalism of Property,-84.373606,33.765304
Theft From Motor Vehicle,-84.36978,33.840756
Simple Assault,-84.358099,33.709857
Theft From Motor Vehicle,-84.353471,33.777921
All Other Larceny,-84.432147,33.639369
False Pretenses/Swindle/Confidence Game,-84.383608,33.760392
Simple Assault,-84.397906,33.710948
Theft From Motor Vehicle,-84.392154,33.749052
Credit Card/Automated Teller Machine Fraud,-84.394292,33.706558
Theft From Motor Vehicle,-84.482667,33.793136
Impersonation,-84.419517,33.745097
Simple Assault,-84.364841,33.759011
Simple Assault,-84.387684,33.729712
Burglary/Breaking & Entering,-84.371975,33.751318
Shoplifting,-84.390123,33.759364
Shoplifting,-84.433144,33.737504
Simple Assault,-84.452561,33.703346
Motor Vehicle Theft,-84.351528,33.757248
Shoplifting,-84.409012,33.682743
All Other Larceny,-84.443785,33.640766
Destruction/Damage/Vandalism of Property,-84.351528,33.757248
Burglary/Breaking & Entering,-84.389983,33.737698
All Other Larceny,-84.375405,33.708223
Destruction/Damage/Vandalism of Property,-84.372074,33.850066
Theft From Motor Vehicle,-84.356048,33.812168
All Other Larceny,-84.408246,33.720933
Burglary/Breaking & Entering,-84.354052,33.741855
Shoplifting,-84.534955,33.696354
Aggravated Assault,-84.45996,33.769014
Motor Vehicle Theft,-84.38679,33.759569
Shoplifting,-84.356828,33.830919
Drug/Narcotic Violations,-84.427478,33.763242
All Other Larceny,-84.399207,33.793027
Drug/Narcotic Violations,-84.472374,33.776175
Impersonation,-84.402978,33.793384
Shoplifting,-84.425651,33.763781
Embezzlement,-84.493282,33.688452
All Other Larceny,-84.511151,33.690306
Motor Vehicle Theft,-84.408395,33.757388
Theft From Motor Vehicle,-84.319633,33.793669
False Pretenses/Swindle/Confidence Game,-84.428496,33.733004
Theft From Motor Vehicle,-84.384151,33.762207
Theft From Motor Vehicle,-84.375523,33.736416
Destruction/Damage/Vandalism of Property,-84.385951,33.758868
Weapon Law Violations,-84.418829,33.640499
Simple Assault,-84.457234,33.776415
Destruction/Damage/Vandalism of Property,-84.381654,33.763411
Aggravated Assault,-84.467125,33.789674
Simple Assault,-84.371468,33.83976
Motor Vehicle Theft,-84.468675,33.808215
Simple Assault,-84.352679,33.777502
Theft From Motor Vehicle,-84.389293,33.757391
Simple Assault,-84.457408,33.777641
False Pretenses/Swindle/Confidence Game,-84.366401,33.849339
Theft From Motor Vehicle,-84.367795,33.847346
Theft From Building,-84.363983,33.741435
Theft From Motor Vehicle,-84.44453,33.637998
Robbery,-84.46862,33.752021
Burglary/Breaking & Entering,-84.49301,33.753619
Drug/Narcotic Violations,-84.51291,33.688903
Destruction/Damage/Vandalism of Property,-84.389592,33.786966
Theft From Motor Vehicle,-84.399803,33.786191
Burglary/Breaking & Entering,-84.411391,33.766105
Theft From Motor Vehicle,-84.395825,33.767384
Simple Assault,-84.428187,33.789494
Simple Assault,-84.408279,33.721658
Theft From Motor Vehicle,-84.402898,33.757191
Extortion/Blackmail,-84.42259,33.700828
Destruction/Damage/Vandalism of Property,-84.399803,33.786191
Destruction/Damage/Vandalism of Property,-84.370745,33.849109
Robbery,-84.466867,33.752799
All Other Larceny,-84.366678,33.768889
Destruction/Damage/Vandalism of Property,-84.366332,33.847791
Simple Assault,-84.418497,33.7104
Theft From Motor Vehicle,-84.363215,33.75464
Counterfeiting/Forgery,-84.365036,33.772963
Destruction/Damage/Vandalism of Property,-84.376058,33.773283
Simple Assault,-84.365346,33.825611
Drug/Narcotic Violations,-84.418035,33.700083
Aggravated Assault,-84.415926,33.674719
All Other Larceny,-84.461874,33.640341
Drug/Narcotic Violations,-84.367686,33.823914
All Other Larceny,-84.44597,33.816214
Theft From Motor Vehicle,-84.387606,33.766245
Simple Assault,-84.354101,33.743665
Burglary/Breaking & Entering,-84.354477,33.762638
All Other Larceny,-84.376903,33.745862
Shoplifting,-84.365589,33.822946
Theft From Motor Vehicle,-84.363413,33.771707
Destruction/Damage/Vandalism of Property,-84.376276,33.754239
All Other Larceny,-84.481128,33.813407
Theft From Motor Vehicle,-84.372657,33.753899
Shoplifting,-84.362119,33.84676
Impersonation,-84.45994,33.69999
Weapon Law Violations,-84.47166,33.789956
Destruction/Damage/Vandalism of Property,-84.350867,33.692409
Destruction/Damage/Vandalism of Property,-84.3859,33.766395
Embezzlement,-84.415197,33.795389
False Pretenses/Swindle/Confidence Game,-84.42459,33.747921
Robbery,-84.456815,33.701107
Simple Assault,-84.450135,33.725182
All Other Larceny,-84.38837,33.759426
False Pretenses/Swindle/Confidence Game,-84.396077,33.699261
Motor Vehicle Theft,-84.354738,33.817841
Drug/Narcotic Violations,-84.389164,33.7815
Intimidation,-84.37448,33.751065
Impersonation,-84.411933,33.80328
Burglary/Breaking & Entering,-84.46583,33.771984
Stolen Property Offenses,-84.429601,33.756614
Weapon Law Violations,-84.463914,33.63904
Theft From Motor Vehicle,-84.366317,33.817155
Simple Assault,-84.462637,33.703566
False Pretenses/Swindle/Confidence Game,-84.416221,33.780888
Destruction/Damage/Vandalism of Property,-84.423539,33.744221
Weapon Law Violations,-84.377616,33.754237
Robbery,-84.357127,33.851009
Burglary/Breaking & Entering,-84.411385,33.781369
Drug/Narcotic Violations,-84.468184,33.752009
Drug/Narcotic Violations,-84.377616,33.754237
Intimidation,-84.373779,33.680586
Shoplifting,-84.412784,33.803884
Theft From Motor Vehicle,-84.404289,33.747465
Stolen Property Offenses,-84.377616,33.754237
Motor Vehicle Theft,-84.358099,33.709857
Motor Vehicle Theft,-84.495354,33.753515
Theft From Motor Vehicle,-84.367746,33.757272
Murder & Nonnegligent Manslaughter,-84.488204,33.70753
Simple Assault,-84.390194,33.741848
Drug/Narcotic Violations,-84.443785,33.640766
Burglary/Breaking & Entering,-84.385553,33.709154
Robbery,-84.403407,33.743483
Destruction/Damage/Vandalism of Property,-84.495886,33.746085
Drug/Narcotic Violations,-84.373127,33.754147
Simple Assault,-84.419422,33.751958
Animal Cruelty,-84.372937,33.790082
Motor Vehicle Theft,-84.46786,33.7523
Simple Assault,-84.439075,33.717644
Theft From Motor Vehicle,-84.401342,33.74798
All Other Larceny,-84.322595,33.726394
Theft From Building,-84.373597,33.722078
Shoplifting,-84.346104,33.756835
Motor Vehicle Theft,-84.329215,33.727702
Theft From Motor Vehicle,-84.395102,33.80881
Theft From Motor Vehicle,-84.388057,33.753492
Drug/Narcotic Violations,-84.41609,33.795934
Robbery,-84.402954,33.746228
All Other Larceny,-84.430436,33.737123
All Other Larceny,-84.390616,33.779615
Credit Card/Automated Teller Machine Fraud,-84.475935,33.811254
Theft From Motor Vehicle,-84.348745,33.758253
Theft From Motor Vehicle,-84.408554,33.754938
Destruction/Damage/Vandalism of Property,-84.450438,33.750564
Destruction/Damage/Vandalism of Property,-84.515079,33.692648
Fondling,-84.413859,33.758256
Stolen Property Offenses,-84.361695,33.854905
Theft From Motor Vehicle,-84.385904,33.786142
Motor Vehicle Theft,-84.502541,33.74617
Shoplifting,-84.366,33.824499
False Pretenses/Swindle/Confidence Game,-84.346626,33.740031
Simple Assault,-84.493696,33.680493
All Other Larceny,-84.389476,33.687285
All Other Larceny,-84.380509,33.782675
Destruction/Damage/Vandalism of Property,-84.410686,33.780614
Theft From Motor Vehicle,-84.345925,33.739972
Burglary/Breaking & Entering,-84.469853,33.776645
Theft From Motor Vehicle,-84.367013,33.848614
Destruction/Damage/Vandalism of Property,-84.384128,33.764348
Burglary/Breaking & Entering,-84.485035,33.697308
Shoplifting,-84.444353,33.64072
Theft From Building,-84.386715,33.76152
Theft From Motor Vehicle,-84.416629,33.78241
Destruction/Damage/Vandalism of Property,-84.535666,33.696248
Destruction/Damage/Vandalism of Property,-84.381169,33.83683
Weapon Law Violations,-84.40869,33.800766
Simple Assault,-84.442465,33.640387
Theft From Motor Vehicle,-84.410174,33.702785
Destruction/Damage/Vandalism of Property,-84.379582,33.755749
Aggravated Assault,-84.419844,33.765264
Drug/Narcotic Violations,-84.382016,33.751847
Weapon Law Violations,-84.442465,33.640387
Theft From Building,-84.353653,33.813651
Burglary/Breaking & Entering,-84.472129,33.773267
All Other Larceny,-84.365848,33.775124
Destruction/Damage/Vandalism of Property,-84.44453,33.637998
Intimidation,-84.409301,33.692221
Shoplifting,-84.394658,33.792096
Destruction/Damage/Vandalism of Property,-84.413736,33.80343
Motor Vehicle Theft,-84.446842,33.816687
Drug/Narcotic Violations,-84.366257,33.818562
Aggravated Assault,-84.440457,33.713242
Destruction/Damage/Vandalism of Property,-84.423243,33.812364
Destruction/Damage/Vandalism of Property,-84.385766,33.687715
Robbery,-84.366945,33.823526
Burglary/Breaking & Entering,-84.345858,33.740852
False Pretenses/Swindle/Confidence Game,-84.390867,33.781525
Simple Assault,-84.470184,33.799405
Theft From Motor Vehicle,-84.362001,33.795949
False Pretenses/Swindle/Confidence Game,-84.386631,33.781249
Theft From Motor Vehicle,-84.513466,33.744593
All Other Larceny,-84.42933,33.767669
Motor Vehicle Theft,-84.388297,33.782612
All Other Larceny,-84.384118,33.773995
Destruction/Damage/Vandalism of Property,-84.365036,33.772963
Destruction/Damage/Vandalism of Property,-84.399065,33.697135
Wire Fraud,-84.346759,33.741103
Motor Vehicle Theft,-84.402444,33.715603
Motor Vehicle Theft,-84.475626,33.751151
Theft From Motor Vehicle,-84.425748,33.793882
False Pretenses/Swindle/Confidence Game,-84.448181,33.792682
Intimidation,-84.34887,33.826559
Aggravated Assault,-84.479872,33.774363
Theft From Motor Vehicle,-84.409467,33.798142
Destruction/Damage/Vandalism of Property,-84.372937,33.790082
Aggravated Assault,-84.456899,33.706432
All Other Larceny,-84.41152,33.697342
Destruction/Damage/Vandalism of Property,-84.457473,33.706548
False Pretenses/Swindle/Confidence Game,-84.464064,33.639841
Simple Assault,-84.398609,33.79134
Drug/Narcotic Violations,-84.396363,33.748519
Motor Vehicle Theft,-84.365777,33.812351
Simple Assault,-84.395361,33.746495
Burglary/Breaking & Entering,-84.3854,33.771953
Credit Card/Automated Teller Machine Fraud,-84.325517,33.790136
False Pretenses/Swindle/Confidence Game,-84.369425,33.844393
All Other Larceny,-84.49267,33.691766
All Other Larceny,-84.504799,33.772857
Motor Vehicle Theft,-84.379789,33.851455
Simple Assault,-84.376212,33.679518
Destruction/Damage/Vandalism of Property,-84.464441,33.752498
Destruction/Damage/Vandalism of Property,-84.450236,33.73392
Intimidation,-84.37300052,33.84204744
Aggravated Assault,-84.36569,33.815169
Impersonation,-84.354204,33.694428
Drug/Narcotic Violations,-84.358264,33.84304
Drug/Narcotic Violations,-84.367725,33.822243
All Other Larceny,-84.409793,33.696843
Destruction/Damage/Vandalism of Property,-84.370372,33.850382
Theft From Building,-84.367794,33.849827
False Pretenses/Swindle/Confidence Game,-84.459058,33.642498
All Other Larceny,-84.377457,33.837148
Theft From Building,-84.363627,33.751273
All Other Larceny,-84.512635,33.683575
Shoplifting,-84.36327873,33.82402724
Motor Vehicle Theft,-84.414337,33.802696
Motor Vehicle Theft,-84.389049,33.758323
All Other Larceny,-84.366453,33.794086
Simple Assault,-84.375493,33.840957
Aggravated Assault,-84.407337,33.683327
Destruction/Damage/Vandalism of Property,-84.444608,33.736111
Destruction/Damage/Vandalism of Property,-84.478676,33.77699
Drug/Narcotic Violations,-84.414255,33.738353
Drug/Narcotic Violations,-84.375949,33.754165
Destruction/Damage/Vandalism of Property,-84.434063,33.809882
Theft From Motor Vehicle,-84.490608,33.756549
Weapon Law Violations,-84.414255,33.738353
Theft From Motor Vehicle,-84.346873,33.740362
Burglary/Breaking & Entering,-84.384709,33.786333
Burglary/Breaking & Entering,-84.454592,33.750014
All Other Larceny,-84.50908449,33.65687023
Drug/Narcotic Violations,-84.37808,33.751361
Drug/Narcotic Violations,-84.423546,33.743978
All Other Larceny,-84.41746427,33.76346827
Shoplifting,-84.397863,33.740868
Drug/Narcotic Violations,-84.376331,33.754288
Theft From Motor Vehicle,-84.443256,33.742104
Aggravated Assault,-84.490726,33.726787
Theft From Motor Vehicle,-84.39947,33.725142
Theft From Motor Vehicle,-84.400711,33.732076
Theft From Motor Vehicle,-84.379298,33.84151
Simple Assault,-84.385055,33.72157
Theft From Motor Vehicle,-84.501189,33.732237
Theft From Motor Vehicle,-84.364094,33.774772
False Pretenses/Swindle/Confidence Game,-84.466298,33.638308
Motor Vehicle Theft,-84.44453,33.637998
Theft From Motor Vehicle,-84.374212,33.756948
Theft From Motor Vehicle,-84.384469,33.822403
Drug/Narcotic Violations,-84.366347,33.649328
Simple Assault,-84.504326,33.759332
False Pretenses/Swindle/Confidence Game,-84.459058,33.642498
Simple Assault,-84.36769,33.823916
Sexual Assault With An Object,-84.388146,33.770228
Aggravated Assault,-84.426716,33.701357
Drug/Narcotic Violations,-84.488518,33.750714
Drug/Narcotic Violations,-84.417951,33.754466
All Other Larceny,-84.428311,33.717464
Simple Assault,-84.426716,33.701357
Simple Assault,-84.368526,33.822282
All Other Larceny,-84.444368,33.640311
Simple Assault,-84.523717,33.663869
Theft From Motor Vehicle,-84.416032,33.754586
Theft From Motor Vehicle,-84.346422,33.740993
Purse-snatching,-84.424954,33.725107
Theft From Motor Vehicle,-84.440402,33.727673
All Other Larceny,-84.364555,33.851901
Drug/Narcotic Violations,-84.477842,33.787608
Theft From Building,-84.462206,33.724826
All Other Larceny,-84.444368,33.640311
Destruction/Damage/Vandalism of Property,-84.418723,33.641071
Drug/Narcotic Violations,-84.474962,33.760042
Simple Assault,-84.407905,33.777137
Theft From Building,-84.388571,33.788738
Drug/Narcotic Violations,-84.488518,33.750714
Destruction/Damage/Vandalism of Property,-84.383932,33.762422
Impersonation,-84.357982,33.708794
False Pretenses/Swindle/Confidence Game,-84.369425,33.844393
Theft From Building,-84.389809,33.791541
Drug/Narcotic Violations,-84.414346,33.740416
Destruction/Damage/Vandalism of Property,-84.349724,33.722407
False Pretenses/Swindle/Confidence Game,-84.383806,33.762722
Theft From Motor Vehicle,-84.409264,33.721595
Theft From Motor Vehicle,-84.363029,33.773903
All Other Larceny,-84.433144,33.737504
All Other Larceny,-84.382018,33.761248
Drug/Narcotic Violations,-84.431292,33.737888
All Other Larceny,-84.391947,33.781547
Drug/Narcotic Violations,-84.418035,33.700083
All Other Larceny,-84.471101,33.810851
Simple Assault,-84.36207411,33.72914973
Theft From Motor Vehicle,-84.513272,33.65635
Motor Vehicle Theft,-84.379891,33.77966
Destruction/Damage/Vandalism of Property,-84.457705,33.772602
Drug/Narcotic Violations,-84.382087,33.772111
Destruction/Damage/Vandalism of Property,-84.441008,33.768041
Theft From Motor Vehicle,-84.368417,33.782332
Destruction/Damage/Vandalism of Property,-84.426766,33.814819
Robbery,-84.489285,33.751006
Shoplifting,-84.496588,33.686025
False Pretenses/Swindle/Confidence Game,-84.376276,33.754239
Robbery,-84.386983,33.758541
Destruction/Damage/Vandalism of Property,-84.392819,33.758398
False Pretenses/Swindle/Confidence Game,-84.395036,33.757114
All Other Larceny,-84.503418,33.74171
All Other Larceny,-84.496961,33.784802
All Other Larceny,-84.433144,33.737504
Impersonation,-84.410512,33.749397
Theft From Motor Vehicle,-84.379148,33.780447
Drug/Narcotic Violations,-84.388064,33.730575
Theft From Motor Vehicle,-84.393323,33.765478
Destruction/Damage/Vandalism of Property,-84.413663,33.764836
Simple Assault,-84.381266,33.836057
Intimidation,-84.379501,33.842675
Aggravated Assault,-84.379792,33.749962
False Pretenses/Swindle/Confidence Game,-84.373886,33.811774
False Pretenses/Swindle/Confidence Game,-84.418723,33.641071
Shoplifting,-84.36116,33.85252
Aggravated Assault,-84.39251,33.715671
Theft From Motor Vehicle,-84.471829,33.814883
Shoplifting,-84.362119,33.84676
Simple Assault,-84.460721,33.777249
Aggravated Assault,-84.336026,33.755536
Drug/Narcotic Violations,-84.389854,33.765021
Theft From Motor Vehicle,-84.371303,33.810072
Destruction/Damage/Vandalism of Property,-84.332452,33.742741
Simple Assault,-84.523717,33.663869
Drug/Narcotic Violations,-84.379563,33.708098
Drug/Narcotic Violations,-84.509613,33.689952
Destruction/Damage/Vandalism of Property,-84.351988,33.819502
Simple Assault,-84.38497,33.721549
Theft From Motor Vehicle,-84.407972,33.721573
Drug/Narcotic Violations,-84.492559,33.752841
Simple Assault,-84.487348,33.688579
Drug/Narcotic Violations,-84.401919,33.727571
Simple Assault,-84.470479,33.80052
Simple Assault,-84.393719,33.733548
Destruction/Damage/Vandalism of Property,-84.366401,33.849339
Simple Assault,-84.367642,33.740699
Intimidation,-84.466074,33.753316
Simple Assault,-84.407885,33.77302
Theft From Motor Vehicle,-84.404698,33.730619
Motor Vehicle Theft,-84.382446,33.840797
Aggravated Assault,-84.4167,33.763178
Simple Assault,-84.401408,33.747198
Drug/Narcotic Violations,-84.397064,33.73686
Theft From Motor Vehicle,-84.374927,33.765204
Theft From Motor Vehicle,-84.374373,33.753798
Aggravated Assault,-84.407773,33.685601
Weapon Law Violations,-84.387685,33.778936
Theft From Motor Vehicle,-84.409279,33.779331
Destruction/Damage/Vandalism of Property,-84.463753,33.704148
Theft From Motor Vehicle,-84.509966,33.74107
Counterfeiting/Forgery,-84.387685,33.778936
Drug/Narcotic Violations,-84.472719,33.776165
Impersonation,-84.363495,33.82392
Credit Card/Automated Teller Machine Fraud,-84.372676,33.840321
All Other Larceny,-84.408877,33.687831
Theft From Building,-84.444368,33.640311
Intimidation,-84.501321,33.683879
All Other Larceny,-84.464133,33.806004
All Other Larceny,-84.386854,33.834634
Simple Assault,-84.375006,33.840661
Theft From Building,-84.390584,33.75795
Shoplifting,-84.352262,33.778204
All Other Larceny,-84.444165,33.640807
Shoplifting,-84.474015,33.776186
All Other Larceny,-84.386715,33.76152
Drug/Narcotic Violations,-84.394592,33.748207
All Other Larceny,-84.48179,33.772055
All Other Larceny,-84.381888,33.76784
Aggravated Assault,-84.42207,33.788682
Simple Assault,-84.411717,33.771146
Motor Vehicle Theft,-84.44999,33.709713
Drug/Narcotic Violations,-84.418035,33.700083
Theft From Motor Vehicle,-84.373939,33.732393
Motor Vehicle Theft,-84.465786,33.699447
Shoplifting,-84.493282,33.688452
Aggravated Assault,-84.412233,33.783883
Drug/Narcotic Violations,-84.39921,33.753523
All Other Larceny,-84.437985,33.762084
Embezzlement,-84.368828,33.836201
Destruction/Damage/Vandalism of Property,-84.401792,33.73333
Aggravated Assault,-84.455451,33.701995
Simple Assault,-84.385963,33.771979
Intimidation,-84.358867,33.70874
Simple Assault,-84.402695,33.741281
Theft From Motor Vehicle,-84.41748,33.729163
Aggravated Assault,-84.3789,33.784257
Weapon Law Violations,-84.434939,33.737777
All Other Larceny,-84.343084,33.744207
All Other Larceny,-84.390288,33.781958
Drug/Narcotic Violations,-84.434939,33.737777
Motor Vehicle Theft,-84.408783,33.792594
Simple Assault,-84.439418,33.763776
Aggravated Assault,-84.418625,33.765149
Destruction/Damage/Vandalism of Property,-84.404983,33.76527
All Other Larceny,-84.510371,33.691365
Drug/Narcotic Violations,-84.439289,33.763912
Motor Vehicle Theft,-84.49301,33.753619
Motor Vehicle Theft,-84.410808,33.749452
Rape,-84.425793,33.75766
Theft From Building,-84.456981,33.701057
Destruction/Damage/Vandalism of Property,-84.406692,33.700725
Theft From Motor Vehicle,-84.515393,33.703612
Theft From Motor Vehicle,-84.412653,33.781697
Shoplifting,-84.413797,33.739559
All Other Larceny,-84.497616,33.672609
Motor Vehicle Theft,-84.480694,33.757434
False Pretenses/Swindle/Confidence Game,-84.382653,33.716006
Shoplifting,-84.406109,33.746316
Wire Fraud,-84.396363,33.748519
Motor Vehicle Theft,-84.382653,33.716006
All Other Larceny,-84.349583,33.720382
All Other Larceny,-84.459479,33.705151
Credit Card/Automated Teller Machine Fraud,-84.407346,33.742155
Drug/Narcotic Violations,-84.322987,33.750018
Theft From Motor Vehicle,-84.390084,33.780073
Simple Assault,-84.407914,33.710189
False Pretenses/Swindle/Confidence Game,-84.382789,33.839568
Drug/Narcotic Violations,-84.392674,33.727787
Theft From Motor Vehicle,-84.394311,33.806562
Drug/Narcotic Violations,-84.470034,33.79918
Theft From Motor Vehicle,-84.396502,33.724915
Arson,-84.395533,33.734735
All Other Larceny,-84.367395,33.820928
All Other Larceny,-84.434472,33.738254
Motor Vehicle Theft,-84.464133,33.806004
Simple Assault,-84.411164,33.779136
Shoplifting,-84.474015,33.776186
Motor Vehicle Theft,-84.384405,33.771991
Drug/Narcotic Violations,-84.351641,33.818424
All Other Larceny,-84.357772,33.762958
Drug/Narcotic Violations,-84.375268,33.754343
Shoplifting,-84.36924,33.773713
All Other Larceny,-84.322783,33.726686
Destruction/Damage/Vandalism of Property,-84.447933,33.821171
Theft From Motor Vehicle,-84.387877,33.792859
Aggravated Assault,-84.401272,33.752404
Destruction/Damage/Vandalism of Property,-84.526486,33.741059
Destruction/Damage/Vandalism of Property,-84.387877,33.792859
Motor Vehicle Theft,-84.382994,33.781161
Theft From Motor Vehicle,-84.338527,33.736545
Simple Assault,-84.357749,33.649788
Shoplifting,-84.41734,33.75088
Impersonation,-84.391392,33.748551
All Other Larceny,-84.389513,33.781246
Destruction/Damage/Vandalism of Property,-84.51038,33.742219
Motor Vehicle Theft,-84.473896,33.771919
Theft From Motor Vehicle,-84.409022,33.682739
Destruction/Damage/Vandalism of Property,-84.412523,33.731012
Fondling,-84.389046,33.749833
Destruction/Damage/Vandalism of Property,-84.36414,33.772915
Shoplifting,-84.417728,33.754906
Arson,-84.41868196,33.76326104
Motor Vehicle Theft,-84.412523,33.731012
Shoplifting,-84.399207,33.793027
Simple Assault,-84.468642,33.704894
All Other Larceny,-84.468757,33.754039
False Pretenses/Swindle/Confidence Game,-84.369425,33.844393
Destruction/Damage/Vandalism of Property,-84.389948,33.669825
Motor Vehicle Theft,-84.363413,33.771707
Credit Card/Automated Teller Machine Fraud,-84.386556,33.762681
Simple Assault,-84.472695,33.759996
Theft From Motor Vehicle,-84.374697,33.756503
Simple Assault,-84.431799,33.765236
Simple Assault,-84.415565,33.757783
Destruction/Damage/Vandalism of Property,-84.494587,33.682592
Simple Assault,-84.394659,33.768504
Motor Vehicle Theft,-84.494587,33.682592
Motor Vehicle Theft,-84.484175,33.698718
Burglary/Breaking & Entering,-84.366257,33.818562
Shoplifting,-84.362119,33.84676
All Other Larceny,-84.391832,33.763541
